source,target,weight,roiInfo
1512707390,1144761556,149,"{""LX(R)"": {""pre"": 96, ""post"": 95}, ""LAL(R)"": {""pre"": 96, ""post"": 95}, ""LAL(-GA)(R)"": {""pre"": 96, ""post"": 95}, ""VMNP"": {""pre"": 1, ""post"": 2}, ""VES(R)"": {""pre"": 1, ""post"": 2}, ""INP"": {""pre"": 52, ""post"": 52}, ""CRE(R)"": {""pre"": 52, ""post"": 52}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 47, ""post"": 47}, ""ROB(R)"": {""pre"": 5, ""post"": 5}}"
1512707390,1160073701,7,"{""INP"": {""pre"": 5, ""post"": 5}, ""CRE(R)"": {""pre"": 5, ""post"": 5}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 5, ""post"": 5}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
1512707390,1262360335,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1512707390,1292367728,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1512707390,1300276335,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1512707390,1326264840,9,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}}"
1512707390,1392440010,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1512707390,1419261730,9,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
1512707390,1419909152,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1512707390,1448591766,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1512707390,1450318227,9,"{""INP"": {""pre"": 2, ""post"": 3}, ""CRE(R)"": {""pre"": 2, ""post"": 3}, ""ROB(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 7, ""post"": 6}, ""LAL(R)"": {""pre"": 7, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 6}, ""CRE(-ROB,-RUB)(R)"": {""post"": 1}}"
1512707390,1465630554,12,"{""LX(R)"": {""pre"": 12, ""post"": 12}, ""LAL(R)"": {""pre"": 12, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 12}}"
1512707390,1470065021,6,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""ROB(R)"": {""pre"": 1, ""post"": 1}}"
1512707390,1511032500,7,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}, ""INP"": {""pre"": 2, ""post"": 2}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}}"
1512707390,1603109870,21,"{""LX(R)"": {""pre"": 18, ""post"": 18}, ""LAL(R)"": {""pre"": 18, ""post"": 18}, ""LAL(-GA)(R)"": {""pre"": 18, ""post"": 18}, ""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 3, ""post"": 3}}"
1512707390,1607548068,11,"{""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}}"
1512707390,1667571719,12,"{""LX(R)"": {""pre"": 12, ""post"": 11}, ""LAL(R)"": {""pre"": 12, ""post"": 11}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 11}, ""INP"": {""post"": 1}, ""CRE(R)"": {""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""post"": 1}}"
1512707390,1667886676,67,"{""LX(R)"": {""pre"": 63, ""post"": 62}, ""LAL(R)"": {""pre"": 63, ""post"": 62}, ""LAL(-GA)(R)"": {""pre"": 63, ""post"": 62}, ""VMNP"": {""post"": 1}, ""VES(R)"": {""post"": 1}, ""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 4}}"
1512707390,1788974593,10,"{""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}}"
1512707390,5813047453,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1512707390,5813079192,9,"{""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
1512707390,5901221584,6,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
1513363614,1262360335,3,"{""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}, ""CX"": {""pre"": 2, ""post"": 2}, ""NO"": {""pre"": 2, ""post"": 2}, ""NO(R)"": {""pre"": 2, ""post"": 2}, ""NO3(R)"": {""pre"": 2, ""post"": 2}}"
1533265020,859269976,3,"{""INP"": {""pre"": 2, ""post"": 2}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
1533265020,920994194,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1533265020,921667198,3,"{""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
1533265020,1069002537,10,"{""VMNP"": {""pre"": 9, ""post"": 9}, ""SPS(R)"": {""pre"": 9, ""post"": 9}, ""INP"": {""pre"": 1, ""post"": 1}, ""IB"": {""pre"": 1, ""post"": 1}}"
1533265020,1107561814,39,"{""VLNP(R)"": {""pre"": 17, ""post"": 17}, ""WED(R)"": {""pre"": 13, ""post"": 13}, ""INP"": {""pre"": 5, ""post"": 5}, ""CRE(R)"": {""pre"": 5, ""post"": 5}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 5, ""post"": 5}, ""LX(R)"": {""pre"": 17, ""post"": 17}, ""LAL(R)"": {""pre"": 17, ""post"": 17}, ""LAL(-GA)(R)"": {""pre"": 17, ""post"": 17}, ""PLP(R)"": {""pre"": 4, ""post"": 4}}"
1533265020,1539632818,29,"{""VLNP(R)"": {""pre"": 13, ""post"": 13}, ""WED(R)"": {""pre"": 9, ""post"": 9}, ""LX(R)"": {""pre"": 16, ""post"": 16}, ""LAL(R)"": {""pre"": 16, ""post"": 16}, ""LAL(-GA)(R)"": {""pre"": 16, ""post"": 16}, ""PLP(R)"": {""pre"": 4, ""post"": 4}}"
1533265020,1573037636,7,"{""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""WED(R)"": {""pre"": 5, ""post"": 5}}"
1533265020,1634770661,4,"{""INP"": {""pre"": 1, ""post"": 1}, ""IB"": {""pre"": 1, ""post"": 1}, ""VMNP"": {""pre"": 2, ""post"": 2}, ""SPS(L)"": {""pre"": 2, ""post"": 2}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""WED(R)"": {""pre"": 1, ""post"": 1}}"
1539994995,1326264840,11,"{""CX"": {""pre"": 11, ""post"": 11}, ""NO"": {""pre"": 11, ""post"": 11}, ""NO(R)"": {""pre"": 11, ""post"": 11}, ""NO1(R)"": {""pre"": 11, ""post"": 11}}"
1539994995,1600420555,35,"{""CX"": {""pre"": 29, ""post"": 29}, ""NO"": {""pre"": 29, ""post"": 29}, ""NO(R)"": {""pre"": 29, ""post"": 29}, ""NO1(R)"": {""pre"": 29, ""post"": 29}}"
1540129092,1268568859,4,"{""CX"": {""pre"": 4, ""post"": 4}, ""NO"": {""pre"": 4, ""post"": 4}, ""NO(L)"": {""pre"": 4, ""post"": 4}, ""NO3(L)"": {""pre"": 4, ""post"": 4}}"
1541001128,894362173,5,"{""LX(L)"": {""pre"": 5, ""post"": 5}, ""LAL(L)"": {""pre"": 5, ""post"": 5}}"
1541001128,952987284,3,"{""LX(L)"": {""pre"": 3, ""post"": 3}, ""LAL(L)"": {""pre"": 3, ""post"": 3}}"
1541001128,1543535599,6,"{""LX(L)"": {""pre"": 3, ""post"": 3}, ""LAL(L)"": {""pre"": 3, ""post"": 3}, ""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(L)"": {""pre"": 3, ""post"": 3}}"
1541001128,1572520204,12,"{""LX(L)"": {""pre"": 12, ""post"": 12}, ""LAL(L)"": {""pre"": 12, ""post"": 12}}"
1541001128,5812983128,7,"{""LX(L)"": {""pre"": 7, ""post"": 7}, ""LAL(L)"": {""pre"": 7, ""post"": 7}}"
1541001128,5901201676,3,"{""LX(L)"": {""pre"": 3, ""post"": 3}, ""LAL(L)"": {""pre"": 3, ""post"": 3}}"
1541333248,544038123,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1541333248,675805841,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1541333248,1069002537,9,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}}"
1541333248,1437492192,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1541333248,1479623035,16,"{""LX(R)"": {""pre"": 16, ""post"": 15}, ""LAL(R)"": {""pre"": 16, ""post"": 15}, ""LAL(-GA)(R)"": {""pre"": 16, ""post"": 15}, ""VMNP"": {""post"": 1}, ""EPA(R)"": {""post"": 1}}"
1541333248,1510302921,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1541333248,1510303177,27,"{""LX(R)"": {""pre"": 27, ""post"": 27}, ""LAL(R)"": {""pre"": 27, ""post"": 27}, ""LAL(-GA)(R)"": {""pre"": 27, ""post"": 27}}"
1541333248,1510312061,15,"{""LX(R)"": {""pre"": 13, ""post"": 12}, ""LAL(R)"": {""pre"": 13, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 13, ""post"": 12}, ""VMNP"": {""pre"": 2, ""post"": 3}, ""EPA(R)"": {""pre"": 2, ""post"": 3}}"
1541333248,1510312346,26,"{""LX(R)"": {""pre"": 26, ""post"": 26}, ""LAL(R)"": {""pre"": 26, ""post"": 26}, ""LAL(-GA)(R)"": {""pre"": 26, ""post"": 26}}"
1541333248,1510316567,3,"{""LX(R)"": {""pre"": 3, ""post"": 2}, ""LAL(R)"": {""pre"": 3, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 2}, ""VMNP"": {""post"": 1}, ""EPA(R)"": {""post"": 1}}"
1541333248,1510648988,14,"{""LX(R)"": {""pre"": 13, ""post"": 14}, ""LAL(R)"": {""pre"": 13, ""post"": 14}, ""LAL(-GA)(R)"": {""pre"": 13, ""post"": 14}, ""VMNP"": {""pre"": 1}, ""EPA(R)"": {""pre"": 1}}"
1541333248,1510653964,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1541333248,1510662269,25,"{""LX(R)"": {""pre"": 25, ""post"": 25}, ""LAL(R)"": {""pre"": 25, ""post"": 25}, ""LAL(-GA)(R)"": {""pre"": 25, ""post"": 25}}"
1541333248,1541338954,6,"{""LX(R)"": {""pre"": 6, ""post"": 5}, ""LAL(R)"": {""pre"": 6, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 5}, ""VMNP"": {""post"": 1}, ""EPA(R)"": {""post"": 1}}"
1541333248,1541684136,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1541333248,1572036642,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1541333248,1602410483,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1541338954,544038123,11,"{""LX(R)"": {""pre"": 11, ""post"": 11}, ""LAL(R)"": {""pre"": 11, ""post"": 11}, ""LAL(-GA)(R)"": {""pre"": 11, ""post"": 11}}"
1541338954,675805841,8,"{""VMNP"": {""pre"": 1}, ""EPA(R)"": {""pre"": 1}, ""LX(R)"": {""pre"": 7, ""post"": 8}, ""LAL(R)"": {""pre"": 7, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 8}}"
1541338954,1298476253,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1541338954,1437492192,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1541338954,1479623035,16,"{""LX(R)"": {""pre"": 15, ""post"": 15}, ""LAL(R)"": {""pre"": 15, ""post"": 15}, ""LAL(-GA)(R)"": {""pre"": 15, ""post"": 15}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1541338954,1510303177,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1541338954,1510312061,8,"{""VMNP"": {""pre"": 1}, ""EPA(R)"": {""pre"": 1}, ""LX(R)"": {""pre"": 7, ""post"": 8}, ""LAL(R)"": {""pre"": 7, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 8}}"
1541338954,1510312346,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1541338954,1510316567,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1541338954,1510648988,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1541338954,1510653964,14,"{""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 13, ""post"": 13}, ""LAL(R)"": {""pre"": 13, ""post"": 13}, ""LAL(-GA)(R)"": {""pre"": 13, ""post"": 13}}"
1541338954,1510662269,5,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1541338954,1541338718,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1541338954,1541684136,3,"{""VMNP"": {""pre"": 3, ""post"": 3}, ""EPA(R)"": {""pre"": 3, ""post"": 3}}"
1541338954,1602199161,6,"{""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1541359136,1051311534,18,"{""LX(L)"": {""pre"": 18, ""post"": 18}, ""LAL(L)"": {""pre"": 18, ""post"": 18}}"
1541359136,1560419886,60,"{""LX(L)"": {""pre"": 60, ""post"": 60}, ""LAL(L)"": {""pre"": 60, ""post"": 60}}"
1541359136,1576941160,6,"{""LX(L)"": {""pre"": 6, ""post"": 6}, ""LAL(L)"": {""pre"": 6, ""post"": 6}}"
1541359136,1600489166,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1541359136,5812979148,6,"{""LX(L)"": {""pre"": 6, ""post"": 6}, ""LAL(L)"": {""pre"": 6, ""post"": 6}}"
1541359136,5813053891,33,"{""LX(L)"": {""pre"": 33, ""post"": 33}, ""LAL(L)"": {""pre"": 33, ""post"": 33}}"
1541684136,544038123,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1541684136,675805841,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
1541684136,952987284,4,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1541684136,1231044615,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1541684136,1356173442,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1541684136,1437492192,12,"{""LX(R)"": {""pre"": 12, ""post"": 12}, ""LAL(R)"": {""pre"": 12, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 12}}"
1541684136,1479623035,15,"{""LX(R)"": {""pre"": 15, ""post"": 15}, ""LAL(R)"": {""pre"": 15, ""post"": 15}, ""LAL(-GA)(R)"": {""pre"": 15, ""post"": 15}}"
1541684136,1510303177,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1541684136,1510312061,11,"{""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1541684136,1510312346,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1541684136,1510316567,6,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1541684136,1510648988,9,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1541684136,1510653964,10,"{""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}}"
1541684136,1510662269,22,"{""LX(R)"": {""pre"": 20, ""post"": 20}, ""LAL(R)"": {""pre"": 20, ""post"": 20}, ""LAL(-GA)(R)"": {""pre"": 20, ""post"": 20}, ""VMNP"": {""pre"": 2, ""post"": 2}, ""EPA(R)"": {""pre"": 2, ""post"": 2}}"
1541684136,1541333248,5,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1541684136,1541338718,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1541684136,1541338954,3,"{""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
1541684136,1571712309,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1541684136,1602199161,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
1541684136,1602410483,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1541684136,5812992612,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1541701033,796978752,4,"{""LX(L)"": {""pre"": 4, ""post"": 4}, ""LAL(L)"": {""pre"": 4, ""post"": 4}}"
1541701033,1573551885,7,"{""LX(L)"": {""pre"": 7, ""post"": 7}, ""LAL(L)"": {""pre"": 7, ""post"": 7}}"
1542033633,796978752,4,"{""LX(L)"": {""pre"": 4, ""post"": 4}, ""LAL(L)"": {""pre"": 4, ""post"": 4}}"
1542033633,861251942,6,"{""LX(L)"": {""pre"": 6, ""post"": 6}, ""LAL(L)"": {""pre"": 6, ""post"": 6}}"
1542033633,1112443807,17,"{""LX(L)"": {""pre"": 17, ""post"": 17}, ""LAL(L)"": {""pre"": 17, ""post"": 17}}"
1542033633,1232038141,3,"{""LX(L)"": {""pre"": 3, ""post"": 3}, ""LAL(L)"": {""pre"": 3, ""post"": 3}}"
1542033633,1262360335,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1542033633,1268568859,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1542033633,1448575109,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1542033633,1479626494,4,"{""LX(L)"": {""pre"": 4, ""post"": 4}, ""LAL(L)"": {""pre"": 4, ""post"": 4}}"
1542033633,1510311956,16,"{""LX(L)"": {""pre"": 16, ""post"": 16}, ""LAL(L)"": {""pre"": 16, ""post"": 16}}"
1542033633,1541359136,4,"{""LX(L)"": {""pre"": 3, ""post"": 3}, ""LAL(L)"": {""pre"": 3, ""post"": 3}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
1542033633,1543138040,12,"{""LX(L)"": {""pre"": 12, ""post"": 12}, ""LAL(L)"": {""pre"": 12, ""post"": 12}}"
1542033633,1568711739,4,"{""LX(L)"": {""pre"": 4, ""post"": 4}, ""LAL(L)"": {""pre"": 4, ""post"": 4}}"
1542033633,1573551885,83,"{""LX(L)"": {""pre"": 83, ""post"": 83}, ""LAL(L)"": {""pre"": 83, ""post"": 83}}"
1542033633,1574164489,9,"{""LX(L)"": {""pre"": 9, ""post"": 9}, ""LAL(L)"": {""pre"": 9, ""post"": 9}}"
