source,target,weight,roiInfo
580926331,5813068669,12,"{""SNP(R)"": {""pre"": 12, ""post"": 12}, ""SLP(R)"": {""pre"": 11, ""post"": 12}, ""SIP(R)"": {""pre"": 1}}"
580926422,328861282,5,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SIP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
580926422,361955275,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
580926422,391631218,6,"{""LH(R)"": {""pre"": 4, ""post"": 4}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
580926422,480590566,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
580926422,487144598,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
580926422,580244333,4,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
602476655,387568523,43,"{""INP"": {""pre"": 35, ""post"": 35}, ""CRE(R)"": {""pre"": 35, ""post"": 35}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 35, ""post"": 35}, ""SNP(R)"": {""pre"": 8, ""post"": 8}, ""SIP(R)"": {""pre"": 5, ""post"": 5}, ""SMP(R)"": {""pre"": 3, ""post"": 3}}"
602476655,487144598,4,"{""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
602476655,517506265,8,"{""INP"": {""pre"": 8, ""post"": 8}, ""CRE(R)"": {""pre"": 8, ""post"": 8}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 8, ""post"": 8}}"
602476655,579575594,79,"{""INP"": {""pre"": 66, ""post"": 66}, ""CRE(R)"": {""pre"": 66, ""post"": 66}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 66, ""post"": 66}, ""SNP(R)"": {""pre"": 13, ""post"": 13}, ""SIP(R)"": {""pre"": 5, ""post"": 5}, ""SMP(R)"": {""pre"": 8, ""post"": 8}}"
602476655,667857582,6,"{""INP"": {""pre"": 6, ""post"": 6}, ""CRE(R)"": {""pre"": 6, ""post"": 6}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 6, ""post"": 6}}"
602476655,5813055800,50,"{""INP"": {""pre"": 42, ""post"": 43}, ""CRE(R)"": {""pre"": 42, ""post"": 43}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 42, ""post"": 43}, ""SNP(R)"": {""pre"": 7, ""post"": 6}, ""SIP(R)"": {""pre"": 4, ""post"": 3}, ""SMP(R)"": {""pre"": 3, ""post"": 3}}"
602990602,328611004,11,"{""SNP(R)"": {""pre"": 11, ""post"": 11}, ""SLP(R)"": {""pre"": 11, ""post"": 11}}"
602990602,329216050,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
602990602,330604760,11,"{""LH(R)"": {""pre"": 11, ""post"": 11}}"
602990602,392636270,5,"{""SNP(R)"": {""pre"": 5, ""post"": 5}, ""SLP(R)"": {""pre"": 5, ""post"": 5}}"
602990602,483988886,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
602990602,544750318,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
602990602,604700963,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
602990602,604722017,7,"{""LH(R)"": {""pre"": 3, ""post"": 3}, ""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
602999843,297851977,5,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
602999843,328543014,3,"{""LH(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
602999843,328611004,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
602999843,328861282,30,"{""SNP(R)"": {""pre"": 29, ""post"": 29}, ""SLP(R)"": {""pre"": 29, ""post"": 29}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
602999843,329210713,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
602999843,330268940,4,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
602999843,633684017,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SMP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
602999843,5813046968,3,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}}"
602999843,5813068669,9,"{""SNP(R)"": {""pre"": 9, ""post"": 9}, ""SLP(R)"": {""pre"": 9, ""post"": 9}}"
603003871,327499164,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603003871,480590566,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
603003871,694818168,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603007915,294760837,4,"{""LH(R)"": {""pre"": 4, ""post"": 3}, ""SNP(R)"": {""post"": 1}, ""SLP(R)"": {""post"": 1}}"
603007915,294782488,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
603007915,296120593,23,"{""LH(R)"": {""pre"": 21, ""post"": 21}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
603007915,325814461,3,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
603007915,356818664,3,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
603007915,357855613,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
603007915,358538040,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603007915,358538491,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
603007915,388898076,5,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 3, ""post"": 3}}"
603007915,418875451,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603007915,480257914,8,"{""LH(R)"": {""pre"": 8, ""post"": 8}}"
603007915,511966686,7,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 4, ""post"": 4}}"
603007915,513323340,14,"{""LH(R)"": {""pre"": 10, ""post"": 10}, ""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
603007915,546083486,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
603007915,573695941,9,"{""LH(R)"": {""pre"": 9, ""post"": 9}}"
603007915,696143413,4,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 3, ""post"": 3}}"
603007915,697476780,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603007915,5812980270,10,"{""LH(R)"": {""pre"": 9, ""post"": 9}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}}"
603007915,5813012048,13,"{""LH(R)"": {""pre"": 13, ""post"": 13}}"
603007915,5813012083,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
603007915,5813068669,11,"{""LH(R)"": {""pre"": 11, ""post"": 11}}"
603007915,5813134617,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
603095061,356503889,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""dACA(R)"": {""pre"": 1, ""post"": 1}, ""MB(+ACA)(R)"": {""pre"": 1, ""post"": 1}}"
603340681,327499164,3,"{""LH(R)"": {""pre"": 1, ""post"": 1}, ""INP"": {""pre"": 2, ""post"": 2}, ""SCL(R)"": {""pre"": 2, ""post"": 2}}"
603340681,328861282,8,"{""LH(R)"": {""pre"": 8, ""post"": 8}}"
603340681,391958379,7,"{""LH(R)"": {""pre"": 3, ""post"": 3}, ""INP"": {""pre"": 4, ""post"": 4}, ""SCL(R)"": {""pre"": 4, ""post"": 4}}"
603340681,419234116,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
603340681,450267976,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
603340681,452331917,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603340681,543333530,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
603340681,580585459,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603340681,602999843,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603340681,605727696,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603340681,640221192,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603340681,729211483,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603340681,761636549,3,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
603340681,764408961,3,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
603340681,821625208,9,"{""LH(R)"": {""pre"": 9, ""post"": 9}}"
603340681,852678239,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
603340681,5813012448,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603681826,327499164,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
603681826,328861282,64,"{""LH(R)"": {""pre"": 11, ""post"": 11}, ""SNP(R)"": {""pre"": 50, ""post"": 50}, ""SLP(R)"": {""pre"": 50, ""post"": 50}, ""INP"": {""pre"": 3, ""post"": 3}, ""SCL(R)"": {""pre"": 3, ""post"": 3}}"
603681826,329211098,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
603681826,329220439,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
603681826,330268940,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
603681826,360914617,9,"{""SNP(R)"": {""pre"": 9, ""post"": 9}, ""SLP(R)"": {""pre"": 9, ""post"": 9}}"
603681826,454706490,3,"{""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
603681826,485745927,3,"{""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
603681826,604709727,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
603681826,5813068669,26,"{""SNP(R)"": {""pre"": 25, ""post"": 25}, ""SLP(R)"": {""pre"": 25, ""post"": 25}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
604009598,327499164,8,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 7, ""post"": 7}}"
604009598,480590566,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
604009598,481264051,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604009598,511262901,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604009598,541628695,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604009598,602999843,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
604009598,605732731,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,327838570,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,328611004,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,328861282,7,"{""LH(R)"": {""pre"": 7, ""post"": 7}}"
604022763,329220439,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,359555689,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,391958379,15,"{""LH(R)"": {""pre"": 15, ""post"": 15}}"
604022763,456432557,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,511271574,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,517138678,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,573333575,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,602999843,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604022763,603340681,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,604364004,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604022763,640963556,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604022763,702674134,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604022763,728483069,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,732280395,9,"{""LH(R)"": {""pre"": 9, ""post"": 9}}"
604022763,761636549,10,"{""LH(R)"": {""pre"": 10, ""post"": 10}}"
604022763,5813012375,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604022763,5813013203,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,5813020004,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,5813020988,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,5813040903,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604022763,5813069285,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
604022763,5813087621,8,"{""LH(R)"": {""pre"": 8, ""post"": 8}}"
604031105,327499164,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
604031105,328861282,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604031105,421957711,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604031105,450267976,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604031105,482680447,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
604031105,514713432,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604031105,573329304,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604031105,573329873,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604031105,604709727,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604031105,728483069,8,"{""LH(R)"": {""pre"": 8, ""post"": 8}}"
604031105,764408961,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
604031105,5813010200,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604031105,5813012375,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
604031105,5813020988,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
604031105,5813047407,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604031105,5813057662,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604039904,294432626,15,"{""SNP(R)"": {""pre"": 15, ""post"": 15}, ""SLP(R)"": {""pre"": 15, ""post"": 15}}"
604039904,294445931,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
604039904,295443724,22,"{""SNP(R)"": {""pre"": 22, ""post"": 22}, ""SLP(R)"": {""pre"": 22, ""post"": 22}}"
604039904,295779879,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
604039904,357490931,8,"{""SNP(R)"": {""pre"": 8, ""post"": 8}, ""SLP(R)"": {""pre"": 8, ""post"": 8}}"
604039904,669171261,5,"{""SNP(R)"": {""pre"": 5, ""post"": 5}, ""SLP(R)"": {""pre"": 5, ""post"": 5}}"
604039904,700878295,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
604039904,948812702,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
604039904,5813012083,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
604070461,329225149,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604070461,329897255,8,"{""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 6, ""post"": 6}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}}"
604070461,421650994,27,"{""LH(R)"": {""pre"": 17, ""post"": 17}, ""INP"": {""pre"": 5, ""post"": 5}, ""SCL(R)"": {""pre"": 5, ""post"": 5}, ""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""PLP(R)"": {""pre"": 5, ""post"": 5}}"
604070461,512765816,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
604070461,544012081,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
604070461,580546081,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604070461,602476655,8,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 5, ""post"": 5}, ""SCL(R)"": {""pre"": 5, ""post"": 5}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
604070461,633097828,58,"{""SNP(R)"": {""pre"": 11, ""post"": 11}, ""SLP(R)"": {""pre"": 11, ""post"": 11}, ""MB(R)"": {""pre"": 1, ""post"": 1}, ""CA(R)"": {""pre"": 1, ""post"": 1}, ""MB(+ACA)(R)"": {""pre"": 2, ""post"": 2}, ""VLNP(R)"": {""pre"": 16, ""post"": 16}, ""PLP(R)"": {""pre"": 16, ""post"": 16}, ""INP"": {""pre"": 19, ""post"": 19}, ""SCL(R)"": {""pre"": 19, ""post"": 19}, ""LH(R)"": {""pre"": 11, ""post"": 11}, ""dACA(R)"": {""pre"": 1, ""post"": 1}}"
604070461,633793553,34,"{""SNP(R)"": {""pre"": 17, ""post"": 17}, ""SLP(R)"": {""pre"": 17, ""post"": 17}, ""VLNP(R)"": {""pre"": 14, ""post"": 14}, ""PLP(R)"": {""pre"": 14, ""post"": 14}, ""MB(R)"": {""pre"": 1, ""post"": 1}, ""CA(R)"": {""pre"": 1, ""post"": 1}, ""MB(+ACA)(R)"": {""pre"": 4, ""post"": 4}, ""dACA(R)"": {""pre"": 3, ""post"": 3}, ""INP"": {""pre"": 2, ""post"": 2}, ""SCL(R)"": {""pre"": 2, ""post"": 2}}"
604070461,634090169,7,"{""VLNP(R)"": {""pre"": 3, ""post"": 3}, ""PLP(R)"": {""pre"": 3, ""post"": 3}, ""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
604070461,636792984,11,"{""LH(R)"": {""pre"": 11, ""post"": 11}}"
604070461,638196102,65,"{""LH(R)"": {""pre"": 57, ""post"": 57}, ""VLNP(R)"": {""pre"": 4, ""post"": 4}, ""PLP(R)"": {""pre"": 4, ""post"": 4}, ""INP"": {""pre"": 4, ""post"": 4}, ""SCL(R)"": {""pre"": 4, ""post"": 4}}"
604070461,668552668,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604070461,673302212,7,"{""LH(R)"": {""pre"": 6, ""post"": 6}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""PLP(R)"": {""pre"": 1, ""post"": 1}}"
604070461,673426956,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604070461,695798021,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
604070461,703702863,20,"{""VLNP(R)"": {""pre"": 6, ""post"": 6}, ""PLP(R)"": {""pre"": 6, ""post"": 6}, ""LH(R)"": {""pre"": 7, ""post"": 7}, ""INP"": {""pre"": 7, ""post"": 7}, ""SCL(R)"": {""pre"": 7, ""post"": 7}}"
604070461,706831482,10,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""VLNP(R)"": {""pre"": 8, ""post"": 8}, ""PLP(R)"": {""pre"": 8, ""post"": 8}}"
604070461,729535748,12,"{""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""PLP(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 10, ""post"": 10}}"
604070461,732354059,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604070461,759582005,15,"{""LH(R)"": {""pre"": 5, ""post"": 5}, ""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""INP"": {""pre"": 3, ""post"": 3}, ""SCL(R)"": {""pre"": 3, ""post"": 3}, ""VLNP(R)"": {""pre"": 4, ""post"": 4}, ""PLP(R)"": {""pre"": 4, ""post"": 4}}"
604070461,763034485,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604070461,852976677,7,"{""LH(R)"": {""pre"": 6, ""post"": 6}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""PLP(R)"": {""pre"": 1, ""post"": 1}}"
604070461,853717974,5,"{""LH(R)"": {""pre"": 4, ""post"": 4}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
604070461,5813010511,22,"{""INP"": {""pre"": 2, ""post"": 2}, ""SCL(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 17, ""post"": 17}, ""VLNP(R)"": {""pre"": 3, ""post"": 3}, ""PLP(R)"": {""pre"": 3, ""post"": 3}}"
604070461,5813012048,16,"{""LH(R)"": {""pre"": 4, ""post"": 4}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}, ""VLNP(R)"": {""pre"": 11, ""post"": 11}, ""PLP(R)"": {""pre"": 11, ""post"": 11}}"
604070461,5813058028,4,"{""MB(R)"": {""pre"": 1, ""post"": 1}, ""CA(R)"": {""pre"": 1, ""post"": 1}, ""MB(+ACA)(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""PLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
604070461,5813108084,16,"{""VLNP(R)"": {""pre"": 9, ""post"": 9}, ""PLP(R)"": {""pre"": 9, ""post"": 9}, ""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}, ""INP"": {""pre"": 2, ""post"": 2}, ""SCL(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
604070461,5901213816,5,"{""INP"": {""pre"": 2, ""post"": 2}, ""SCL(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
604364004,328861282,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604364004,360914617,5,"{""SNP(R)"": {""pre"": 5, ""post"": 5}, ""SLP(R)"": {""pre"": 4, ""post"": 4}, ""SIP(R)"": {""pre"": 1, ""post"": 1}}"
604364004,391958379,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
604364004,420594200,4,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
604364004,517842578,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
604364004,542639377,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
604364004,549961114,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
604364004,665735597,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
604364004,5812980039,3,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}}"
604364004,5813009261,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604364004,5813035115,3,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
604364004,5813067728,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
604364004,5901195496,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
604368022,327499164,12,"{""SNP(R)"": {""pre"": 12, ""post"": 12}, ""SIP(R)"": {""pre"": 12, ""post"": 12}}"
604368022,328861282,3,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SIP(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
604368022,329897255,5,"{""SNP(R)"": {""pre"": 5, ""post"": 5}, ""SIP(R)"": {""pre"": 5, ""post"": 5}}"
604368022,330268940,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SIP(R)"": {""pre"": 4, ""post"": 4}}"
604368022,392640591,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604368022,421641859,4,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SIP(R)"": {""pre"": 2, ""post"": 2}}"
604368022,423748579,23,"{""SNP(R)"": {""pre"": 23, ""post"": 23}, ""SIP(R)"": {""pre"": 22, ""post"": 22}, ""SMP(R)"": {""pre"": 1, ""post"": 1}}"
604368022,487144598,19,"{""SNP(R)"": {""pre"": 19, ""post"": 19}, ""SIP(R)"": {""pre"": 19, ""post"": 18}, ""SLP(R)"": {""post"": 1}}"
604368022,517506265,5,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SIP(R)"": {""pre"": 3, ""post"": 3}}"
604368022,543684107,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
604368022,574688051,5,"{""SNP(R)"": {""pre"": 5, ""post"": 5}, ""SIP(R)"": {""pre"": 5, ""post"": 5}}"
